# charactristic, type, id, mat1, mat2, tmat, weight, delta
94088a696c78b78218fae017398a09c3,32,0,50390a07,5628d58b,0932ceff,55,0
bdcc21ef36addc8076abf36e8aae2b5f,32,0,355c06ab,5500d541,d7bff7ff,73,0
f77642d81edd0e747a4dfe31939efe83,32,0,ff961ff2,5350d4d5,54cffd7f,73,0
fd04dc08a6a7b5fb141646d4b1462d57,32,0,d9b01b36,5260d499,31cf6fff,63,0
91370f44ba4c18bdeeef290c41260873,32,0,a3ca1479,51b0d46d,e5a7d77d,59,1
874b1c7278dc2e2550ea0f965065a89f,32,0,a1c81439,51a0d469,cf3bf6df,61,0
c2bc64b83ee2e861c44273371321af27,32,0,bed717da,5158d457,18a3b77f,61,0
ae0898318c38ca6ef245ca815d0ed84b,32,0,650f0ca1,4f98d3e7,a47eedff,57,1
e965f5f9a9122d9b4ec1e76dc37f2323,32,0,4d2709a4,4ed8d3b7,955ebdff,71,0
a47a06e1344271e19c1e72647fd60b9f,32,0,43290865,4ea8d3ab,1f3679ff,63,0
ec5fc074e30ef3f7889e483b0c926b1f,32,0,2b410568,4de8d37b,d25feedf,67,0
87cc33b7d6eda16c9c14d9f8ee2afad7,32,0,006a000d,4cb0d32d,a0ce3dff,73,0
a6e5a343cb7e21038478456415a2bec3,32,0,e18b1c31,4bb8d2ef,7bf7afff,59,0
91b2f8b9bbddf0bf7eb43ba0df76deeb,32,0,e48e1c91,4b90d2e5,47dd6fff,81,0
c9c733516fbe5f4ae2ecd62baef36e53,32,0,0f6401ec,44c0d131,7dbff5ff,75,0
890d168e5014517adcf4a753b504ec8b,32,0,056e00ad,4490d125,45577fff,59,0
e8eea3a5722ddf25fa804ab7557b2a47,32,0,ee851dd0,43c8d0f3,8057ddff,69,0
c68a28ac01f04bfa7aa2a7d5f487bc37,32,0,dab11b56,4268d09b,ccbe7bff,65,0
d7561b15ea6882bf2ad47f54f71ca837,32,0,89e2113c,40f0d03d,3cbdf4df,69,0
c4175536516c7c533e615417beec8dbb,32,0,9ef513de,4048d013,eea000ff,67,0
aa93a9c6bea13ed3c36e56dff8d069b7,32,0,0d6901ad,3ca8cf2b,b9817cff,73,0
dd0c0fdb5e0886145b1f9da109ec0f97,32,0,e4801c90,3be0cef9,3b377aff,63,0
c438b7b06efed56f4d1eac88f59a3493,32,0,a6c214d8,39f0ce7d,585317ff,69,0
ab1a27a2ca3eab262b8a3fc74ecbe403,32,0,482d0905,3688cda3,52a0b5fd,65,0
cfc617a43e338a46fbeb1b38d618237f,32,0,50350a06,3648cd93,040fefff,69,1
b58ebf46d3c00780d3f8f0f5a0656beb,32,0,5b3e0b67,3610cd85,e8f9e8ff,67,0
94a29f12527bf6bcfbde0a24ecac6673,32,0,2f4a05e9,35b0cd6d,5002f9ff,69,0
a6c899fd5b4cef74aba279397ecb833b,32,0,3f5a07eb,3530cd4d,5165ffff,73,0
919fc2072bef3ec8516e07fdb41fe313,32,0,3a5f074b,3518cd47,1d77bbff,69,0
e94d7fe7a50892bf5151bd7d1f575757,32,0,066300cc,34f8cd3f,11b3bdff,75,0
e94fa7df0aa8f5f40df479bf3f48d387,32,0,e0851c10,33c8ccf3,87ab72ff,75,0
ae22ca172f821201b1705453a13928ef,32,0,c8ad1915,3288cca3,5f6b7dff,55,0
e6070c82f8ce9017a5f06e0cd27d486f,32,0,a0c51418,31c8cc73,d3c77d7f,61,0
bd64ecaca70efaf5c92add9f7f97c03f,32,0,acc91599,31a8cc6b,17d3d7ff,77,0
b58c677e7c6060cb8f5d3437807aef3b,32,0,bdd817bb,3120cc49,dda9fbff,69,0
b0317d36984d31ee85fc4d0ff1d8f54f,32,0,7a1c0f43,2f00cbc1,4953adfd,69,0
85fc33ce8bfac1e3571c6286e63969b7,32,0,482e0905,2e90cba5,a568e7fd,69,0
dba28ef5adae63759176dccc13606487,32,0,51370a26,2e58cb97,f2db7f7f,67,0
80c60643c1e61f8f9143cdd029d4218b,32,0,2e4805c9,2da0cb69,430b3dff,55,0
938748607ae2e16385f6e69360240407,32,0,395f072b,2d18cb47,a59ca7ff,55,0
ca7ebd4c4636aa30c100044d10fb7087,32,0,0264004c,2cc0cb31,2001b7ff,55,0
c8e670768a82eccab58991c2edd10887,32,0,d3b51a76,2a48ca93,6ff5a3bf,59,0
f75ec8c612c7b15065dda4214fb68af7,32,0,b4d2169a,2970ca5d,7fef37ff,67,0
9094d3066d695527453edec60b0a7563,32,0,4b2c0965,2680c9a1,6118efff,61,0
cbf05bb0012129dd450bcfda31be306f,32,0,3453068a,2578c95f,381faedf,63,0
bbca6d8254a81f9403439cf2651bab2f,32,0,197e032f,2410c905,7dd2fbff,63,1
cc55cb9fb401a7539b32578c9427cd0f,32,0,f0971e12,2358c8d7,5baff7ff,65,0
ead9cb441cb2a9b25d675346ca36747b,32,0,d5b21ab6,2270c89d,055dffff,67,0
ed79ebcb35ba566fb314ad5dd8eec097,32,0,84e3109c,20f8c83f,29ffb5ff,75,0
fe44451da4a0e117b2b1a2805a166433,32,0,365606ca,1d50c755,485b7dfd,55,0
b4fcfe12237054a8e2f26b1d6339353f,32,0,1a7a034f,1c30c70d,bc6bf77f,67,0
95d7b6de9143b38ca63b3343b8aef5fb,32,0,1d7d03af,1c08c703,852affff,73,0
83a97dd0fc73e25f449bd11b89f2d1c7,32,0,f9991f33,1b28c6cb,5fd9beff,69,0
da5088fcc0a7a90c006d33c5f92da547,32,0,c2a21854,1af0c6bd,65e279ff,59,0
be8cb8fa34aa886cd00c173a61fe623b,32,0,daba1b57,1a30c68d,ee7bbf7f,63,0
b3596e3d9650da263ccbf34bc6a0c85f,32,0,debe1bd7,1a10c685,3bafbb7f,67,0
89dc8b9877814fc8462fcb713c74cf4f,32,0,accc1599,1980c661,80d9ef7f,67,0
f4336b6d80f22bcbeca07c28cf8ffe6b,32,0,85e510bc,18c8c633,1f3ffedf,71,1
cb8cbb452b3f6049501beb44fab6b147,32,0,91f1123e,1868c61b,b7bf7aff,65,0
ee11f8c03ba7bda70a231319ef96fd87,32,0,20410408,15e8c57b,4cb03cff,69,0
94595022d65430612230f8d499ebb513,32,0,2b4a0569,15b0c56d,52bebeff,55,0
ca07ed19f00092f7e45a469e6cb2b823,32,0,3253064a,1578c55f,c55af7ff,61,0
bd9a933cbf094d7b208e4922bd915ad3,32,0,3d5c07ab,1500c541,f5a7f9ff,65,0
8857ddc4acbebd76f26e66abaa70c62b,32,0,0f6e01ed,1490c525,e3e137ff,71,0
dee33315fe24e2952ed6f58b80db60cf,32,0,e1801c30,13e0c4f9,b5cbb3ff,69,0
d1acf0d03fca916eea3d40b7fab0367b,32,0,d2b31a56,1278c49f,78513ffd,69,0
a636e66d434b58fa4206ed84bccd19d7,32,0,aecf15d9,1198c467,7f6bdfbf,65,0
f007ff411040ef1b0ee56c08083669ab,32,0,076500ec,0cc8c333,632ddbff,57,0
879a81645f493097ca3163b4d9158b5b,32,0,086a010d,0cb0c32d,549f7bff,61,0
d41332a07447a700bc39fd4dab0da8df,32,0,f3911e72,0b68c2db,95b7ffff,63,1
9b91bc22b98bccd32a259b865dcfb1ef,32,0,b9db173b,0938c24f,cfb2df7f,69,0
cb0cfc18b686f918f00a9fa5d3a72e53,32,0,43200864,06e0c1b9,1133f3ff,65,1
f4b444a82ec3a482205eaa4671c0ac23,32,0,24470488,05d8c177,3c86b5ff,53,0
d707c15e5044055c101e6797577d14e7,32,0,f2911e52,0368c0db,3acff7fd,61,0
afd57cbedea3a92b1021dd17fc35a0a3,32,0,cead19d5,0288c0a3,22bd7dff,69,0
92f9582d1dd946db893f0716b5333481,32,0,702c0e05,fe80bfa1,64adddff,63,0
81bf7e969555ae2ff1658eda6b9ddc51,32,0,14480289,fda0bf69,5b696dfd,73,0
bc9abbbc5d8cc41c65f248fb83916fad,32,0,376b06ed,fcb8bf2f,240bebff,69,0
afdbf59fe6883af0714763b8ca614a21,32,0,207c040f,fc00bf01,781f31ff,67,0
ce3840b4c4b1b4af57338e5c2a1e8ced,32,0,cb971972,fb58bed7,5a52fdfd,63,0
d70b9047c7cff1cc2ddd1dfa41367ab5,32,0,faa61f54,fad0beb5,483adbff,71,0
81bda6ae3af5c964adc04a184b825881,32,0,f2ae1e55,fa90bea5,248037ff,57,0
97c6dd00cbede9e47f2ace0dcd9f3531,32,0,83df107b,f918be47,d46e77ff,71,0
b47780ce1aca2f7113cfc71ecb3d0925,32,0,b3ef167d,f898be27,6dfcbdff,65,1
d9c86d46ee9666913198a7933a07e839,32,0,19440328,f5c0bd71,e9a7b7ff,63,0
b25b9e85db75340a25123650d8bf79f1,32,0,326f064d,f498bd27,27df3fff,65,0
e1d0f5795fdbc4d60fbf6c6b8ab8dea5,32,0,2f7205ee,f470bd1d,848e7bfd,75,0
964d8b5c10d21b5acb6b63d75b9b3c55,32,0,207d040f,f408bd03,787bb7bf,67,0
990090a17e9c0fea5325122901efee31,32,0,f5a81eb5,f2a0bca9,265bf3ff,57,0
d1223eac9a589be42b4a8af9e5f543ed,32,0,eeb31dd6,f278bc9f,a45cfbff,67,0
eba7db097b890e0a51aeb2c31f2144fd,32,0,9cc11398,f1e8bc7b,3cee7fff,65,0
c264181712d47310531003353b5bab3d,32,0,8ad7115a,f158bc57,cf4739ff,55,0
82ae3dc82d7e7d206d08724d20ac29e5,32,0,80dd101b,f108bc43,7e7027ff,59,0
b25e2e25475d45591558501d6ffe307d,32,0,a7fa14ff,f030bc0d,cbe6dcdf,65,0
ac4af19cc31a70ae4d3bebcea8412081,32,0,66380cc7,ee20bb89,7f65edff,59,0
ec87bcdbcf3868861fcc383924e86f05,32,0,1f4103e8,ede8bb7b,b973df5f,65,0
cdacf4177d0b8fa25b056067ff7fafc1,32,0,18460308,edd0bb75,ccebff7f,73,0
b7e45cf590f8026473168baa8902e755,32,0,134d0269,ed88bb63,6617fbff,61,0
96cdcc018d6b820b6b7a1736728aa341,32,0,f2ac1e55,ea80baa1,6564ffff,59,1
f216949f4aeeb573d7f491467d07a961,32,0,99c71338,e9d8ba77,616af6df,69,0
aed23ca60fae365439b27e41556b5881,32,0,b7e916fd,e8a8ba2b,e633faff,63,1
ca0e0ca0fba31734e9d35abecdb89ffd,32,0,aff115fe,e868ba1b,d4ceaf7f,71,0
8ac4297fc4091904d7cb2bc6d64f1d25,32,0,a5fb14bf,e838ba0f,eb457dff,61,0
adc41760840df343c930205989046069,32,0,500f0a01,e798b9e7,0627357f,49,0
b4f277331b5bc7738394d5b2556ddfbd,32,0,f4ab1e95,e2b8b8af,59b6fbff,75,0
c313e9e37e4c516b5250fe904f46bc65,32,0,5e060bc0,dfd0b7f5,96fe8bff,65,0
f3e4929627e77f0a46ef7e4f974a68a1,32,0,0a52014a,dd70b75d,6dfefbff,71,0
b95c2999a037cab516acb7d2ae6539ad,32,0,267e04cf,dc10b705,0cef77ff,67,0
f6db17bbf1d3d035b0fab754efe66911,32,0,f9a11f34,dae8b6bb,b3e6ff7f,75,0
f3e64aae884718411a4aba8db755ec71,32,0,ecb41d96,da40b691,e80cf7ff,63,0
df1fbc3dab06bb37deaba42d5cc24b8d,32,0,9cc41398,d9c0b671,084d73ff,73,0
a2f05cc85c75df3474241374af397aa9,32,0,b5ed16bd,d888b623,183effff,65,0
fcaee1f37a217da2b24ead3e5a607799,32,0,acf4159e,d840b611,846e5fff,71,0
dc0997fb20a57e202e29fa3580ad7365,32,0,7b220f64,d6f0b5bd,a4ffb5ff,63,0
c7a0520a40cf1af27ceb38de36b079ed,32,0,7d240fa4,d6c0b5b1,e7fbffbf,65,0
e3b12f4bb8e023bafe7dcfd622caf115,32,0,1c450388,d5c8b573,0daeb77f,71,0
a1e11f96e45e0c3be849efe3e4088f1d,32,0,2178042f,d420b509,107ee5ff,65,0
f268ac52cf509bac9e41711a9610ac99,32,0,da831b50,d3f8b4ff,8c7177fd,59,0
ecfc34b6d6ae370a6633be2878be2371,32,0,c9901932,d360b4d9,a03ffbff,69,0
c7a28a32ef6f7db9204efc1c16affd3d,32,0,9bc21378,d1f0b47d,e4e1bbfd,73,0
ecfb5c2ee52621120adc1ca7efe0ee2d,32,0,bae3175c,d0f8b43f,39a9edff,67,0
f75299df854c45c0581ede4c59fde4a5,32,0,bce5179c,d0c8b433,5b7e1dff,67,0
f26fc4cafcd88db4f2aed395014e61c5,32,0,a9f0153e,d060b419,7893af7d,67,0
dc8b089e12bc803ad29d4a1689a368a1,32,0,4f1509e2,cf48b3d3,95fff7ff,55,0
b0bfb34a3ddf3b64448b8741ee9d80d9,32,0,461c08c3,cf00b3c1,d467fdff,67,0
bff0708ffc31489f8060327d94f6d66d,32,0,752f0ea5,ce98b3a7,a8bf7dff,67,0
9633b391956c358582de838bb08c39ad,32,0,63390c67,ce28b38b,933fadff,61,0
d9b13d1358a05e5614c2e540464e209d,32,0,2973052e,cc78b31f,177f93bf,55,0
b58586c777c3e50882d428172170c8e5,32,0,207a040f,cc30b30d,64ffbdff,57,0
c868be0a2f10e64074fe5b8cf2947d11,32,0,efb51df6,ca48b293,8c23ff5d,61,0
bff5c02f601939ccb02a543023b79fe1,32,0,e0ba1c17,ca30b28d,4b4efdff,63,0
88a29bd510bae8704ae62af4e963ffc9,32,0,e5bf1cb7,ca18b287,4b29efff,65,1
8a3fe64f4026dfd90e25d936a308ce45,32,0,a1fb143f,c838b20f,7ccb7fff,63,0
81c1465b10eb80f0b8d06e86808ad9a9,32,0,570c0ae1,c780b1e1,27a0f5bf,53,0
ea52b5982508d26bac5aff4562324861,32,0,7c270f84,c6d8b1b7,36bda3ff,59,0
dd07365afa0b649c0a33454388f9ac99,32,0,9fc413f8,c1c0b071,1d45ffff,61,0
8e8c5da67ea59440209e1f78dafe0bcd,32,0,82d9105b,c128b04b,ab31fbff,65,0
afa7156acc967364645747260169cb09,32,0,85de10bb,c110b045,601ab7ff,61,0
97bf8d557ddbd1235a708cdeb1d6fd95,32,0,b3e8167d,c0a0b029,5df5a6ff,75,0
b694c599cfe836071eb9d4806a413d51,32,0,b4ef169d,c098b027,e3bdb7ff,61,0
e295dcccc1f4e1699952ee72d6a9de4d,32,0,55010aa0,bfe8affb,3bcf7cdf,69,0
b384a232264e30049bd3e504599b85c9,32,0,7f2b0fe5,beb8afaf,b5cd7dbf,55,0
be561c6db73c74561bfba3fa699be2f1,32,0,085c010b,bd00af41,1d775edf,75,0
c3b9fc98404f1055b17414a39a60d3d5,32,0,2175042e,bc48af13,e92adeff,59,0
af8d474c6f2cab0b2762d9f4fd5e3bad,32,0,287c050f,bc00af01,c4ef9fff,73,0
d5c737962d7f418653d4f6fbab3cf7e9,32,0,c59118b2,bb68aedb,dc603bff,77,0
e2906c6c5ddc903aa918883f61e897c1,32,0,c0941812,bb40aed1,555d3bff,59,0
f6766a58fc5887133f31ffe8ad9ecbfd,32,0,f5a11eb4,bae8aebb,0dbaceff,77,0
98dfac1683a70be4ede4c17d80cb1209,32,0,b8ec171d,b880ae21,d48e7f7f,61,0
cb54c7ea0709fb38c7499b46d2ccb55d,32,0,a5f114be,b868ae1b,39a26fff,67,0
903727c458c991daab9328d57f263d0d,32,0,a9fd153f,b808ae03,6b7ea7ff,63,1
961c5117aafe9cb9f1a17b14fbfa8085,32,0,5b0e0b61,b790ade5,5837f7ff,67,0
fd8fa2d49f1dce22e52bead71942114d,32,0,70250e04,b6c8adb3,d77c7b7d,67,0
f8b2ffc1e68906564f9be70e41f1942d,32,0,65300ca6,b660ad99,f69f6fff,67,0
e31c52a8b56b749c71b6876a60b253f9,32,0,10450208,b5c8ad73,4777ffff,65,0
82fd3fbb38f29d880b67ae4ca0d211e5,32,0,1d4803a9,b5a0ad69,ad637fff,65,0
855a77ac2272744d89fbf2d825546855,32,0,3f6a07ed,b4b0ad2d,cfef77ff,63,0
bae5a78489bf3fcf354065b4106d2779,32,0,2b7e056f,b410ad05,3a79ffff,67,0
94849c2d664ada438528ee9b06d0f885,32,0,8adf115b,b118ac47,a93bbaff,57,0
b52f93bc49c0a43661f0c224f456a755,32,0,5f090be1,afa8abeb,2bfdc9ff,61,0
faaa75a6b784d9fd9b03066095ca7339,32,0,66300cc6,ae60ab99,bf6f7d7f,67,0
8d370b83f88d06715fd709dc44e991c9,32,0,693f0d27,ae18ab87,ffbbf3ff,63,1
9b4b18b53a1d30e9e1d22f4655aa3125,32,0,6b3d0d67,ae08ab83,5776fdfd,61,0
b8fd2de3d8b2e064e1d884dac456c06d,32,0,287e050f,ac10ab05,e62bfdff,63,0
94016bd067db32411573fc3798802e1d,32,0,cd9b19b3,ab38aacf,83c6ff7f,59,0
b8fff5db7712872fbd7d4018e44944bd,32,0,ce9819d3,ab20aac9,ac36f5ff,71,0
8fa8ae2107b1569347b13edc2e9d2495,32,0,cb9d1973,ab08aac3,a2b6e3ff,63,0
93a623c77d5bdb8497efa0a31d0657ad,32,0,efb91df7,aa28aa8b,e19ebbff,69,0
88088eae2eb9a94ea9c2c0c73c459079,32,0,9acc1359,a980aa61,400faffd,57,0
c2b035a1a9691cf1f981095a056ac175,32,0,b6e016dc,a8e0aa39,30deb37f,57,0
a35158b224f0f5e58350207cc50a8369,32,0,bbed177d,a888aa23,812bbdff,55,0
e72a1ebc8a79d707cf565388871440e9,32,0,74230e84,a6f8a9bf,7ef9a35f,63,0
b19b40cd44cbf9b723a4a6e51afeaf81,32,0,0f5801eb,a520a949,7de7f3ff,67,0
a7e2e35b1a73be7cadebe632bcfc46e1,32,0,98cf1319,a198a867,82eb7f7f,75,0
9588e5b41344a7b4fd97952f2e9ba3a9,32,0,88df111b,a118a847,8d56f7fd,67,0
a578f65979679fcd85c7b77f61c9ba31,32,0,aff815ff,a020a809,a46f6dff,75,0
f41200ca874b112cfeb93a18b2adadc1,32,0,53030a60,9ff8a7ff,787efbfd,59,0
8b67f53d132c549e7c1adc0c9c636035,32,0,4d1d09a3,9f08a7c3,6f6bf5ff,63,0
fe609e1a3f31aaa390e282fd90757e15,32,0,75250ea4,9ec8a7b3,b79b7fff,65,0
fb5dc30f46a562d73a528f24c8c6fb75,32,0,60300c06,9e60a799,53dfbfff,69,0
90cb806cef6e411f1e9278aa9d3f2331,32,0,de8e1bd1,9b90a6e5,a28a57ff,63,0
e5cceb4bc373bf22f26a265b91293d11,32,0,e6b61cd6,9a50a695,faf3c17f,67,0
f68acdf04bff57d68a30af974f87d5c1,32,0,82d2105a,9970a65d,351aceff,73,0
dec5302aca15ce6a502011346aa7fe39,32,0,44150882,9748a5d3,c78337bf,59,0
cf190393218d072f0056c9b5693cea39,32,0,174602e8,95d0a575,79f8757f,59,0
c056c056e06374d4c4bd7c891357bc8d,32,0,2475048e,9448a513,7eaf2d7f,61,0
d1882bd7a45bdadac86e60ca30d32c5d,32,0,91c01238,91e0a479,98df997f,63,0
d960a0057f3540e48e198962cf3e0359,32,0,80d1101a,9168a45b,7ea3eedf,57,1
f2397619757c1c4fa48b69d936711049,32,0,a1f0143e,9060a419,2b64fb7f,63,0
fa51ba9633ab1f2042edf490e08da059,32,0,62300c46,8e60a399,fc52f6ff,61,0
966269da2f40b266b8149b4810ed857d,32,0,184a0309,8db0a36d,8c4fb7ff,59,1
a3af27223cf7426b6af4b4c1070c1985,32,0,2a78054f,8c20a309,62fe7eff,61,1
bd3967fe8aa98986ce23bf31c9bd12bd,32,0,df8d1bf1,8b88a2e3,8443df7d,71,0
de421fef642441239cdec75ad4e8ac71,32,0,e5b71cb6,8a58a297,dd336f7f,65,1
8521ffc13be42bc1f00474c979022421,32,0,e9bb1d37,8a38a28f,d2f99edf,55,0
ec2f71985e9b4ef3a04d16c8d1d18465,32,0,86d410da,8940a251,1053e75f,63,0
d437e9a7efd6ecb49e6add30616eb2f9,32,0,b0e2161c,88f0a23d,5facf75d,75,1
a3aa9782a0df33385abed28cb04d5009,32,0,bfed17fd,8888a223,ed5e43ff,59,0
87bc825b6b781c68b4c7870b336915ad,32,0,adff15bf,8818a207,d0efc77f,63,0
9d9e11f6d02d8a045244e83a13701641,32,0,085b010b,8538a14f,c0afdfff,53,0
a71c9ccb027409f2444f728f7efadc0d,32,0,095a012b,8530a14d,edb7f7fd,65,0
a8535f0ec39a7a0980a4c7b304918ab9,32,0,3a69074d,84a8a12b,d9b3afbf,57,0
897817c271a99d2dc46d9feddf064a7d,32,0,3d6e07ad,8490a125,2f77edff,69,0
dfccf9132333c2ce18d50ccdf5adec99,32,0,d3801a70,83e0a0f9,8c0bffff,69,0
daf1a4065aa70abab2650114ad1e69f9,32,0,c69518d2,8348a0d3,cfe77fff,61,0
e073293b88fe894ca46e9ba1c094a3b5,32,0,c79418f2,8340a0d1,3ea7b3ff,61,0
8192442805676058debfb28700f4e1a9,32,0,ca991953,8328a0cb,79eefefd,55,0
a22319e6d440a6cdb25abb940656ddbd,32,0,faa91f55,82a8a0ab,3395bdff,63,0
cb2aff2782b7d5e78efc7b1a39dbb0a5,32,0,e6b51cd6,8248a093,5cacdfff,75,0
e5491cb6c2e25720623134f70f79eb89,32,0,a1f2143e,8070a01d,65ddadff,63,0
e89cca716018056a8ef6d086a82741ed,32,0,a5f614be,8050a015,ff74f7fd,57,0
afeef4a203784ab0ac6dd69e7ef4db6d,32,0,430f0861,7f989fe7,3bb3fbff,73,0
f1b04999252ce8266a0768d48badd65d,32,0,5a160b42,7f509fd5,1df3feff,61,0
a7067f70d816d08eea1a3f368119f469,32,0,521e0a43,7f109fc5,956f73ff,63,0
9f1ee74f695b72c9d43df4ce31a6c2f5,32,0,64280c85,7ea09fa9,e8f37fbf,73,0
bb08f296a2fc5d993a44a149b2828751,32,0,763a0ec7,7e309f8d,e0f3f5ff,59,0
e884f1f215dabb5d7c0659fd77dbed59,32,0,1854030a,7d409f51,38cf9aff,75,0
97f3dc3d2e1d99a4a2007b2b790aa47d,32,0,e0ac1c15,7a809ea1,0e9ebdfd,65,0
a9c75a495eef2098aafa419dda37e235,32,0,571a0ae3,77309dcd,6117ff7f,67,0
88ec1285ecdcc7bcee3319c301a022f1,32,0,501d0a03,77089dc3,7b9fbbff,59,0
a688998c9f0153636e11f4a1a05cb481,32,0,64290c85,76a89dab,df6ffcff,55,0
9c0d7c297ed0c68d14f5cc9b5a88b391,32,0,165b02cb,75389d4f,f0d3f6ff,63,0
b0f3e2226e1973e3bcfb70b42641d931,32,0,155802ab,75209d49,b66cf9bf,65,0
e90a170e52cd38b0f80d926a569eadb1,32,0,2e6305cc,74f89d3f,24e03dff,61,0
b26b2f18a2ad3519c872e53bdb6ba131,32,0,c4891891,73a89ceb,e4e5e9ff,65,0
853c74e2d20ee4a532be9bff11bfc119,32,0,c18c1831,73809ce1,23bbafff,67,0
ab58ffeba1d3707ab29c769db0435769,32,0,f5b81eb7,72209c89,a007f77d,71,0
c2d636ef59158c1942c4607d31816839,32,0,48060900,6fd09bf5,cfabdedf,57,0
a49013ebce0c8cc8ba8915cf74675395,32,0,67290ce5,6ea89bab,3def7d7f,61,0
ecb2bde62ac818c6c2e68d1f907dfe49,32,0,7c320f86,6e709b9d,ebfffdff,67,0
8219a390fa97f37a4c9677489d37a36d,32,0,d7991af3,6b289acb,69e977ff,67,0
d308dd6e1d2d22174e177c3e1205f8e9,32,0,fdb31fb6,6a789a9f,fed9777f,63,0
c8a670074ecf50dd703a1c5a33463f3d,32,0,88c61118,69d09a75,d76aedff,63,0
9b2d1bfbca61a0015a97466161419869,32,0,95db12bb,69389a4f,2ccf3aff,57,0
f85663ea24ec68a4086a3e0a7c1426a5,32,0,afe115fc,68e89a3b,b51df5fd,57,0
c358d0131e020ff4c6cfabea10c428d1,32,0,7e310fc6,6668999b,22fbf3fd,57,0
983b303d41c26516aa151879bd2ea081,32,0,723d0e47,66089983,a1a362ff,55,0
d7b9bebf8c0e0ec53c097eb24becb9b1,32,0,3877070e,64589917,576a73fd,71,0
adf1165d61fd8303141a957f3d91f125,32,0,337c066f,64009901,d73e7fff,65,0
89e5dbbc05facb18a6c6043a9eaa3051,32,0,c78818f1,63a098e9,29d5e7ff,61,1
ddc9f8579bd4d2010ef70295492beeb5,32,0,f8b71f16,62589897,9dda3fff,67,0
95ec3ec24c9850171a7738ca3a6f8e35,32,0,90df121b,61189847,58607dff,63,0
cbc90b94735aad0da5e200919360cf71,32,0,5f170be2,5f5897d7,20ff75ff,59,0
b31bb674fdbd017aa5ddba1138287b35,32,0,632b0c65,5eb897af,67a5efff,69,0
a8b273859dd765a8f71f78fa8e3571bd,32,0,652d0ca5,5e8897a3,5529edff,73,0
970acb3505923832274b4d192c52f3cd,32,0,024a0049,5db0976d,d74626df,59,0
b62183f9b7a1df1663821547f7c53309,32,0,054d00a9,5d889763,c83f7bff,65,0
c481a0c9813cc8ee0de617227e555499,32,0,1f5703ea,5d589757,55d74dff,57,0
d55afbe8592c17b3317f6d2cea908dc5,32,0,3f7707ee,5c589717,8cf53dff,69,0
d88df517547622b2811d4d9f6dd1a371,32,0,dd951bb2,5b4896d3,f46df7ff,65,0
a8b7c32501ff14fbc7551eb739743831,32,0,f0b81e17,5a209689,a94f78ff,67,0
b4be265b489d8ff47be422479db18655,32,0,a7ef14fd,58989627,e83f9f7f,67,0
eccbedb39cfe2001e7bccfccec3436ed,32,0,4c050980,57c895f3,b1eff5ff,73,0
ee51f8b1ffea01b0cf909e813101ca3d,32,0,7b320f66,5670959d,c16fffff,63,0
fd17de0a7766e944b7ca174defaf22ed,32,0,1f5603ea,55509555,a167a7ff,75,0
875f76e89a9564829fd9fc8099d26a79,32,0,145d028b,55089543,111fff7f,67,0
80fae6c72fb5ea0c41e064d63c4b9719,32,0,d0991a13,532894cb,2bcdb5ff,63,0
875daed0353503c9c37c3842b9cdeea9,32,0,f2bb1e57,5238948f,7c1fffff,65,0
c8df2052f8f9681a55605e894f0ff799,32,0,b8f1171e,5068941b,a9e1f5ff,65,0
8f320ac7406a16be49f50784f86f93e5,32,0,42080841,4fa093e9,81ed95ff,63,0
d6cbffeb7cbe5ded0d03e55a88b0e765,32,0,79330f26,4e78939f,4b5bbeff,75,0
c0b084458da67d6ddfe9614f0ead8ad5,32,0,08420108,4df0937d,03e3b6ff,65,0
db1941b4edcc19bf8d2ba3a4b8b0805d,32,0,0e4401c8,4dc09371,4cfefdff,63,0
d16bdf6455b6a230e3701b419a685389,32,0,2862050c,4cf0933d,366aefff,61,0
f57dcabd9e118d600d094ec6194c162d,32,0,3a70074e,4c609319,3666b7ff,61,0
8dadaf65bf56465c51933084921b26b9,32,0,e0aa1c15,4ab092ad,dd1d7f7f,63,0
eed1bfec625398e16f81ea6018105529,32,0,a9e3153c,48f8923f,af72afff,61,1
ab26c726246d5ea5fb2996c15b545291,32,0,b6fc16df,48009201,76bbb6ff,63,1
9dfda218bc796bbfd94be75090daf681,32,0,63280c65,46a091a9,e4eeaeff,71,1
ef5d81288ae47c47b72fe535194a9111,32,0,79320f26,4670919d,28d6bdff,63,0
b439099ee6ac00bdb71af42923fed41d,32,0,064d00c9,45889163,eb66f3ff,65,0
ea656c9d6f58c5602dd58ea1f6b85dfd,32,0,f9b21f36,4270909d,017a3fff,71,1
d80802ea55e7cab011465f33f38175e9,32,0,9ad1135a,4168905b,c945b5ff,61,0
bb5928dd18d0da7a008eb98a12e33b81,32,0,0d4901a9,3da88f6b,5157b7ff,59,1
953f7becc4ad29eedc09902a93002921,32,0,df9b1bf3,3b388ecf,79f3bb7f,59,0
d827e06c6a75638c6239a7acb8f7ccc1,32,0,a2e6145c,38d08e35,09c02dff,65,0
98edc5b355df6dbc5c21d6d4a3004e19,32,0,a8ec151d,38808e21,e8592f7f,65,0
9dd098a62c4ba5c8f691db0dfbb3cb79,32,0,bdf917bf,38288e0b,39deebff,69,1
8d87fd431cec9e3312a6ae566e2cd61d,32,0,4d0809a1,37a08de9,277b7bff,67,0
